movie_id,title,overview,vote_average,poster_path,genres,director,actors,vader_sentiment
1239134,Bhooth Bangla,"A man inherits a palace in rural Mangalpur and plans his sister's wedding there, but strange supernatural events and panicked locals force him to investigate the property's mysterious past.",5.33,/ArIS4vwUxdhm3j7tsTHmffdfU8W.jpg,Horror|Comedy,Priyadarshan,Akshay Kumar|Wamiqa Gabbi|Paresh Rawal|Tabu|Jisshu Sengupta,-0.7351
1217584,Torrente for President,"Years have passed since his last adventure, but José Luis Torrente, the most politically incorrect former cop in Spain, still sees himself as a national hero.",6.079,/yrDKwAdZRJjoQ9RZwzRGPpMC7U1.jpg,Comedy,Santiago Segura,Santiago Segura|Fernando Esteso|Gabino Diego|Carlos Areces|Josele Román,0.7615
1290821,Shelter,"A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",7.695,/buPFnHZ3xQy6vZEHxbHgL1Pc6CR.jpg,Action|Crime|Thriller,Ric Roman Waugh,Jason Statham|Bodhi Rae Breathnach|Naomi Ackie|Daniel Mays|Harriet Walter,-0.4939
1612018,Jackass: Best and Last,The fifth and final installment to Jackass franchise where the crew go on one last insane crusade.,6.5,/tfgccePxnswMqhmtxafliLlcCVR.jpg,Action|Comedy|Documentary,Jeff Tremaine,Johnny Knoxville|Steve-O|Chris Pontius|Jason 'Wee Man' Acuña|Dave England,-0.6705
1305781,Blades of the Guardians,"Dao Ma, the ""second most wanted fugitive,"" is entrusted by his benefactor, the chief of Mo family clan, to take on a mysterious escort mission-escorting the ""most wanted fugitive"" to Chang'an.",6.968,/4QZwryGm8l7N5XdEjPchNPl0BV7.jpg,Action|Adventure,Yuen Woo-ping,Wu Jing|Nicholas Tse Ting-Fung|Chen Lijun|Yu Shi|Sun Yizhou,0.2023
1480387,undertone,The host of a popular paranormal podcast becomes haunted by terrifying recordings mysteriously sent her way.,6.1,/2PFgFMnrdCPXWiZl1PUvky7Mo9D.jpg,Horror|Mystery,Ian Tuason,Nina Kiri|Adam DiMarco|Keana Bastidas|Jeff Yung|Michèle Duquet,-0.6124
1421903,Werwulf,"A harrowing tale of devotion, damnation and the devil within.",0.0,/qXqCece01iDhDoeX1V3y6rbPkNK.jpg,Horror,Robert Eggers,Aaron Taylor-Johnson|Lily-Rose Depp|Bodhi Rae Breathnach|Willem Dafoe|Ralph Ineson,-0.7184
1390300,Over Your Dead Body,"A dysfunctional couple head to a remote cabin to ""reconnect"", but each has secret intentions to kill the other.",6.505,/kZCauMzAt9eMAhLMopCqnFw1Q5k.jpg,Action|Comedy|Thriller,Jorma Taccone,Samara Weaving|Jason Segel|Timothy Olyphant|Juliette Lewis|Keith Jardine,-0.8201
467905,How to Make a Killing,"Disowned at birth by his obscenely wealthy family, blue-collar Becket Redfellow will stop at nothing to reclaim his inheritance, no matter how many relatives stand in his way.",6.961,/kw7x5mSmHhoeeqwXLwXTBsofD1N.jpg,Comedy|Thriller,John Patton Ford,Glen Powell|Margaret Qualley|Jessica Henwick|Bill Camp|Zach Woods,-0.2023
1628071,Ip Man: Kung Fu Legend,"In 1950s Hong Kong, British merchants and Chinese triads have joined forces to expand their territory, forcibly demolishing factories without regard for public welfare. This move draws fierce opposition from Ip Man, standing up for the workers, he faces pressure from all sides. Framed for murder, he is sent to prison. Within the prison walls, the triads set multiple deadly traps. Can Ip Man overcome these trials, escape the danger, and clear his name?",0.0,/m3Low6jJrKXHSYFpXNkmYsG1Q6I.jpg,Action,Li Liming,Philip Condron|Dennis To Yu-Hang|Steven Dasz|Lee Yiu-King|Yan Yanlong,-0.9062
1169516,Welcome to the Jungle,"A group of quirky characters gets stuck in a dangerous jungle during a chaotic mission. Filled with confusion, criminals, and hilarious situations, they must work together to survive and find their way out.",5.206,/1JlfUuvvX5xLP2LIDah4JhWUtTx.jpg,Action|Comedy|Adventure|Crime,Ahmed Khan,Akshay Kumar|Suniel Shetty|Arshad Warsi|Jacqueline Fernandez|Disha Patani,-0.8885
1292695,They Will Kill You,"A woman answers a help wanted ad to be a housekeeper in a mysterious New York City high-rise, unaware that she is entering a community that has seen a number of disappearances over the years and may be under the grip of a Satanic cult.",7.003,/6oI4oQKTWMVUlr8Ivqydp28Ruu6.jpg,Action|Comedy|Horror,Kirill Sokolov,Zazie Beetz|Myha'la|Paterson Joseph|Tom Felton|Heather Graham,0.296
1308767,Young Washington,"Before he led a nation, George Washington was a young soldier thrown into a global conflict. With alliances crumbling and war closing in, he must choose who to trust and confront the leader he's becoming.",1.5,/ntW9zzhDmbt3sXDyPXb7SHVuDdB.jpg,History|Action|Adventure|War,Jon Erwin,William Franklyn-Miller|Ben Kingsley|Mary-Louise Parker|Leo Hanna|Mia Rodgers,-0.5574
1287141,Pillion,"Colin, a timid gay man, is swept off his feet when Ray, an enigmatic and impossibly handsome biker, takes him on as his submissive in a crazy and erotic BDSM-focused relationship.",6.416,/7Pd6ChSQjSXy4snJiorSdzg2cG3.jpg,Romance|Drama|Comedy,Harry Lighton,Harry Melling|Alexander Skarsgård|Lesley Sharp|Douglas Hodge|Jake Shears,-0.3612
1101383,The End of Oak Street,"After a mysterious cosmic event rips Oak Street from suburbia and transports their neighborhood to someplace unknown, the Platt family soon discovers that their very survival depends on them sticking together as they navigate their now unrecognizable surroundings.",0.0,/60bRdW7JTXTaSMFgLHjcoS1fXHh.jpg,Science Fiction|Mystery|Thriller,David Robert Mitchell,Anne Hathaway|Ewan McGregor|Christian Convery|Maisy Stella|Jordan Alexa Davis,0.0
1292415,Beast,"MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against the brutal champion Xavier Grau.",6.289,/7NrvUI3vnW8H3rD7ExKcTL7KRcQ.jpg,Action|Drama,Tyler Atkins,Daniel MacPherson|Luke Hemsworth|Russell Crowe|Mojean Aria|Kelly Gale,-0.4939
840464,Greenland 2: Migration,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",6.43,/z2tqCJLsw6uEJ8nJV8BsQXGa3dr.jpg,Adventure|Thriller|Science Fiction,Ric Roman Waugh,Gerard Butler|Morena Baccarin|Roman Griffin Davis|Tommie Earl Jenkins|Trond Fausa Aurvåg,0.1779
1084242,Zootopia 2,"After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De'Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.",7.7,/oJ7g2CifqpStmoYQyaLQgEU32qO.jpg,Animation|Adventure|Comedy|Mystery|Family,Jared Bush,Ginnifer Goodwin|Jason Bateman|Ke Huy Quan|Fortune Feimster|Andy Samberg,0.8074
1375646,Colony,"Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",7.088,/tN799oUR0f1gUKDYdMNrDaY7I51.jpg,Action|Thriller|Horror,Yeon Sang-ho,Gianna Jun|Koo Kyo-hwan|Ji Chang-wook|Kim Shin-rock|Shin Hyun-been,-0.9371
1145899,Marsupilami,"David is tasked to deliver a mysterious package from South America, only to find out he is carrying a baby Marsupilami!",6.31,/rJNHFa07Id2ylQgw0ttzGwpeczE.jpg,Adventure|Comedy,Philippe Lacheau,Philippe Lacheau|Jamel Debbouze|Tarek Boudali|Élodie Fontan|Julien Arruti,0.0
1408208,Exit 8,"A man trapped in an endless sterile subway passageway sets out to find Exit 8. The rules of his quest are simple: do not overlook anything out of the ordinary. If you discover an anomaly, turn back immediately. If you don’t, carry on. Then leave from Exit 8. But even a single oversight will send him back to the beginning. Will he ever reach his goal and escape this infinite corridor?",6.87,/nQXYTvm6AY4WmtcPskroqC7Skh.jpg,Horror|Mystery,Genki Kawamura,Kazunari Ninomiya|Yamato Kochi|Nana Komatsu|Naru Asanuma|Kotone Hanase,-0.0258
1699155,Maternal Instinct,Police pull over a woman who claims she just gave birth. But the baby — and the blood — aren't hers. Twisted lies unravel in this true-crime documentary.,7.132,/4KdmT71AGzDMp5hJbAu9vysKQKT.jpg,Documentary|Crime,Jessica Dimmock,,0.4585
1368166,The Housemaid,"Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",7.262,/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,Mystery|Thriller,Paul Feig,Sydney Sweeney|Amanda Seyfried|Brandon Sklenar|Michele Morrone|Indiana Elle,0.7519
1380291,Tom Clancy's Jack Ryan: Ghost War,"Jack Ryan is reluctantly pulled back into espionage when an international covert mission unravels a deadly conspiracy. Racing against time, he joins CIA allies Mike November & James Greer and sharp MI6 officer Emma Marlowe to battle a rogue black-ops unit in a high-stakes, deeply personal fight.",7.03,/8ehYxUh5MWE41AeE9gkHE8DKzvB.jpg,Action|Thriller,Andrew Bernstein,John Krasinski|Wendell Pierce|Sienna Miller|Michael Kelly|Max Beesley,-0.8511
1116201,Iron Lung,"In a post-apocalyptic future where an event known as ""The Quiet Rapture"" caused all known stars and habitable planets in the universe to disappear, a convict is sent to search an ocean of blood discovered on a desolate moon, using a small submarine nicknamed the ""Iron Lung"".",6.969,/sIwakdbMGS1krtgendTWpxTY9Hw.jpg,Horror|Mystery|Science Fiction,Mark Fischbach,Mark Fischbach|Caroline Kaplan|Troy Baker|Elsie Lovelock|Elle LaMont,-0.0772
1265609,War Machine,"On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",7.414,/rFhKkXhk7ClU03jQ5rHIApJDwev.jpg,Action|Science Fiction|Thriller,Patrick Hughes,Alan Ritchson|Dennis Quaid|Stephan James|Jai Courtney|Esai Morales,-0.8555
858024,Hamnet,"The powerful story of love and loss that inspired the creation of Shakespeare's timeless masterpiece, Hamlet.",7.7,/61xMzN4h8iLk0hq6oUzr9Ts6GE9.jpg,Drama|Romance|History,Chloé Zhao,Jessie Buckley|Paul Mescal|Emily Watson|Joe Alwyn|Jacobi Jupe,0.9337
1263012,Dead Man's Wire,"In 1977, former real estate developer Tony Kiritsis puts a dead man's switch on himself and the mortgage banker who did him wrong, demanding $5 million and a personal apology.",6.537,/dgSoeebklY0IGKWbp36r9FwRXlv.jpg,Crime|Drama|Thriller,Gus Van Sant,Bill Skarsgård|Dacre Montgomery|Cary Elwes|Myha'la|Colman Domingo,-0.8442
1170608,Dune: Part Three,"As Emperor, Paul Atreides grapples with the consequences of his rise to power as political conspiracies and a galaxy-spanning holy war threaten the future he alone can foresee.",0.0,/b4wekkUaxExzOeGe7hKXzhnyXHt.jpg,Action|Adventure|Science Fiction,Denis Villeneuve,Timothée Chalamet|Zendaya|Jason Momoa|Florence Pugh|Rebecca Ferguson,-0.8176
1119449,"Good Luck, Have Fun, Don't Die",A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,7.042,/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,Science Fiction|Action|Comedy,Gore Verbinski,Sam Rockwell|Juno Temple|Haley Lu Richardson|Michael Peña|Zazie Beetz,0.6249
1248832,Digger,The most powerful man in the world embarks on a frantic mission to prove he is humanity's savior before the disaster he's unleashed destroys everything.,0.0,/1ATXKrIPJyKNwnJ6lcG088Sa6zi.jpg,Comedy|Drama,Alejandro G. Iñárritu,Tom Cruise|Sandra Hüller|John Goodman|Riz Ahmed|Jesse Plemons,-0.818
1295400,The Last Viking,"After serving fourteen years for robbery, Anker is released from prison and reunites with his mentally ill brother Manfred, who alone knows where the stolen money is hidden but has forgotten its location, sending them on a journey to recover the loot and confront who they are.",7.303,/iJIqxRnoFvPAAljIqzOJaztgFPd.jpg,Comedy|Crime|Drama,Anders Thomas Jensen,Mads Mikkelsen|Nikolaj Lie Kaas|Sofie Gråbøl|Søren Malling|Bodil Jørgensen,-0.8422
1560681,Colors of Evil: Black,"Investigating the disappearance of children in a remote Polish town, prosecutor Leopold Bilski must unravel a sinister local legend before it's too late.",6.9,/reeKdj7BSznr7wSGzAtIMrPFgKo.jpg,Thriller|Mystery|Crime,Adrian Panek,Jakub Gierszał|Marianna Zydek|Andrzej Chyra|Beata Ścibakówna|Adam Bobik,-0.5994
1675177,Chris & Martina: The Final Set,"Tennis legends Chris Evert and Martina Navratilova reflect on their parallel journeys to sports stardom while delving into their rivalry and friendship, especially as the duo continue to support each other through their shared experience of cancer treatment.",7.5,/m6XxbOjeDyHChXlJ7CVEolNCq2o.jpg,Documentary,Rebecca Gitlitz,Chris Evert|Martina Navratilova,0.3818
1003596,Avengers: Doomsday,Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,0.0,/8HkIe2i4ScpCkcX9SzZ9IPasqWV.jpg,Science Fiction|Action|Adventure,Joe Russo,Robert Downey Jr.|Chris Evans|Chris Hemsworth|Pedro Pascal|Paul Rudd,0.1779
803796,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",8.02,/zT7Lhw3BhJbMkRqm9Zlx2YGMsY0.jpg,Fantasy|Music|Comedy|Animation,Chris Appelhans,Arden Cho|May Hong|Ji-young Yoo|Ahn Hyo-seop|Yunjin Kim,-0.0516
1368830,Chers parents,"A trio of siblings faces turmoil when their parents reveal they've won the lottery but refuse to share a cent, unraveling buried secrets, unspoken tensions, and deep-seated jealousy that shake the family to its core.",6.438,/rOYf8JDUsCI4EoHeS2p399Q9wyi.jpg,Comedy,Emmanuel Patron,André Dussollier|Miou-Miou|Arnaud Ducret|Thomas Solivérès|Pauline Clément,-0.7876
1284041,The Last House,A family suddenly sealed inside their home must work together to survive against dwindling resources and the ominous threat keeping them trapped.,0.0,/ivmUB2djVH6HQrQfV0qEekdJWWf.jpg,Horror|Science Fiction|Thriller,Louis Leterrier,Greta Lee|Wagner Moura|Gabriel Chung|Noah Alexander Sosnowski|Emma Ho,-0.8481
1300926,The Angry Birds Movie 3,Red faces his greatest challenge yet… surviving fatherhood.,0.0,/oxaW6X3xohnzdFSBKCrCjRDckMe.jpg,Animation|Comedy|Family,John Rice,Jason Sudeikis|Josh Gad|Rachel Bloom|Danny McBride|Emma Myers,0.7717
1007757,Swapped,"A small woodland creature and a majestic bird, two natural sworn enemies of the Valley, magically trade places and set off on an adventure of a lifetime to switch back. Their journey soon uncovers a greater threat—one that could endanger not only their species, but the entire valley they call home.",8.947,/tHhxWxge06goXU6ZQH1hj7vK8Hd.jpg,Adventure|Animation|Family|Fantasy,Nathan Greno,Michael B. Jordan|Juno Temple|Tracy Morgan|Cedric the Entertainer|Justina Machado,0.2617
1054867,One Battle After Another,"Washed-up revolutionary Bob exists in a state of stoned paranoia, surviving off-grid with his spirited, self-reliant daughter, Willa. When his evil nemesis resurfaces after 16 years and she goes missing, the former radical scrambles to find her, father and daughter both battling the consequences of his past.",7.3,/lbBWwxBht4JFP5PsuJ5onpMqugW.jpg,Thriller|Crime|Comedy,Paul Thomas Anderson,Leonardo DiCaprio|Sean Penn|Chase Infiniti|Benicio del Toro|Regina Hall,-0.7351
1281331,The Social Reckoning,"Frances Haugen, a young Facebook engineer, enlists the help of Jeff Horwitz, a Wall Street Journal reporter, to go on a dangerous journey that ends up blowing the whistle on the social network's most guarded secrets.",0.0,/blm3cRs7avmaHWtPqk6fzj3VIKF.jpg,Drama,Aaron Sorkin,Mikey Madison|Jeremy Allen White|Jeremy Strong|Wunmi Mosaku|Betty Gilpin,-0.1027
1159831,The Bride!,A lonely Frankenstein travels to 1930s Chicago to ask groundbreaking scientist Dr. Euphronious to create a companion for him. The two revive a murdered young woman and The Bride is born. But what ensues is beyond what either of them imagined.,6.154,/lV8YHwGkYZsm6EfIqnhaSz2avKt.jpg,Science Fiction|Horror|Fantasy,Maggie Gyllenhaal,Jessie Buckley|Christian Bale|Peter Sarsgaard|John Magaro|Jeannie Berlin,-0.296
1358005,Office Romance,"Jackie, President and CEO of Air Cruz, runs a tight ship in her business, including a rigid anti-fraternization policy for all her employees. When a new sexy lawyer begins working for her, that policy becomes very tested.",6.451,/1HRUTqEVDmJC4L6tp6zd85MI6uH.jpg,Romance|Comedy,Ol Parker,Jennifer Lopez|Brett Goldstein|Betty Gilpin|Edward James Olmos|Bradley Whitford,0.4404
1300968,The Hunger Games: Sunrise on the Reaping,"Return to the world of Panem 24 years before the events of The Hunger Games, starting on the morning of the reaping of the 50th Hunger Games, also known as the Second Quarter Quell.",0.0,/ffJaYMtB6v1TrvkyhCOqwqCKm0o.jpg,Science Fiction|Action|Adventure,Francis Lawrence,Joseph Zada|Mckenna Grace|Jesse Plemons|Elle Fanning|Ralph Fiennes,-0.4588
1291595,Insidious: Out of the Further,"Gemma, a young mother raising her daughter in the house she grew up in, discovers she can travel into The Further, where she possesses an ability to bring what lives there back to the real world.",0.0,/4tTrW9dXCByS5wt2pXVWb58zNjz.jpg,Horror|Thriller,Jacob Chase,Amelia Eve|Brandon Perea|Lin Shaye|Maisie Richardson-Sellers|Sam Spruell,0.3182
1263012,Dead Man's Wire,"In 1977, former real estate developer Tony Kiritsis puts a dead man's switch on himself and the mortgage banker who did him wrong, demanding $5 million and a personal apology.",6.537,/dgSoeebklY0IGKWbp36r9FwRXlv.jpg,Crime|Drama|Thriller,Gus Van Sant,Bill Skarsgård|Dacre Montgomery|Cary Elwes|Myha'la|Colman Domingo,-0.8442
1318447,Apex,A grieving woman pushing her limits on a solo adventure in the Australian wild is ensnared in a twisted game with a cunning killer who thinks she's prey.,6.823,/eTp7gSPkSF3Aw79mNx1NkBP1PZT.jpg,Action|Thriller,Baltasar Kormákur,Charlize Theron|Taron Egerton|Eric Bana|Caitlin Stasey|Bessie Holland,-0.743
